# JWST blank sky Saha et al.
# https://arxiv.org/pdf/2503.14582
# mass [eV]     photon coupling [GeV^-1]
# Limits from https://arxiv.org/abs/2503.14582
# mass [eV]	photon coupling [GeV^-1]
1.121341e+00	3.003014e-11
1.121341e+00	3.663495e-11
1.121342e+00	4.233364e-11
1.121344e+00	4.440695e-11
1.121345e+00	3.030572e-11
1.121345e+00	4.815754e-11
1.121345e+00	3.676826e-11
1.121346e+00	3.046588e-11
1.121347e+00	3.852195e-11
1.121348e+00	5.491280e-11
1.121348e+00	4.628824e-11
1.121351e+00	5.403704e-11
1.121381e+00	2.774730e-11
1.121394e+00	4.906282e-11
1.121397e+00	2.802848e-11
1.121398e+00	1.503695e-11
1.121417e+00	3.979915e-11
1.121428e+00	5.528820e-11
1.121437e+00	3.230468e-11
1.121441e+00	2.341396e-11
1.121441e+00	2.528193e-11
1.121444e+00	4.894183e-11
1.121452e+00	2.061505e-11
1.121455e+00	5.049138e-11
1.121458e+00	4.499576e-11
1.121458e+00	3.289850e-11
1.121469e+00	5.519386e-11
1.121469e+00	3.497356e-11
1.121476e+00	3.100655e-11
1.121480e+00	2.555202e-11
1.121487e+00	2.793525e-11
1.121495e+00	5.300172e-11
1.121498e+00	5.189260e-11
1.121500e+00	5.005635e-11
1.121519e+00	2.344924e-11
1.121537e+00	1.432837e-11
1.121543e+00	4.288550e-11
1.121552e+00	5.090263e-11
1.121582e+00	3.248005e-11
1.121594e+00	4.835450e-11
1.121618e+00	3.411582e-11
1.121629e+00	5.540158e-11
1.121637e+00	3.348681e-11
1.121642e+00	2.331888e-11
1.121642e+00	2.581322e-11
1.121644e+00	4.789544e-11
1.121653e+00	2.087384e-11
1.121656e+00	5.381568e-11
1.121658e+00	4.291217e-11
1.121659e+00	2.899422e-11
1.121669e+00	5.389496e-11
1.121670e+00	3.478550e-11
1.121676e+00	3.115683e-11
1.121681e+00	2.591088e-11
1.121688e+00	2.731213e-11
1.121695e+00	4.820959e-11
1.121698e+00	5.165486e-11
1.121720e+00	2.744547e-11
1.121737e+00	1.455033e-11
1.121743e+00	4.391740e-11
1.121753e+00	4.836030e-11
1.121783e+00	3.674966e-11
1.121790e+00	5.729707e-11
1.121790e+00	3.418505e-11
1.121795e+00	4.844644e-11
1.121819e+00	2.819763e-11
1.121826e+00	3.380926e-11
1.121830e+00	5.449676e-11
1.121830e+00	5.992501e-11
1.121838e+00	3.493015e-11
1.121843e+00	2.321485e-11
1.121843e+00	2.645023e-11
1.121845e+00	4.618817e-11
1.121847e+00	5.638255e-11
1.121850e+00	3.834081e-11
1.121850e+00	2.898114e-11
1.121850e+00	5.118518e-11
1.121850e+00	3.496683e-11
1.121850e+00	4.779179e-11
1.121854e+00	2.095985e-11
1.121857e+00	5.634963e-11
1.121859e+00	4.104696e-11
1.121860e+00	2.598982e-11
1.121870e+00	5.203298e-11
1.121871e+00	3.367600e-11
1.121877e+00	3.120055e-11
1.121879e+00	3.091369e-11
1.121879e+00	3.980131e-11
1.121879e+00	5.906595e-11
1.121882e+00	2.631237e-11
1.121882e+00	3.993372e-11
1.121882e+00	3.356591e-11
1.121883e+00	5.090558e-11
1.121883e+00	4.423128e-11
1.121883e+00	4.023743e-11
1.121884e+00	2.714805e-11
1.121884e+00	4.260844e-11
1.121886e+00	5.883134e-11
1.121886e+00	5.104103e-11
1.121889e+00	2.653798e-11
1.121896e+00	4.348044e-11
1.121899e+00	5.063650e-11
1.121921e+00	3.098989e-11
1.121935e+00	3.064316e-11
1.121935e+00	1.708093e-11
1.121938e+00	1.492116e-11
1.121944e+00	4.591883e-11
1.121954e+00	4.640602e-11
1.121984e+00	3.961462e-11
1.121996e+00	4.912489e-11
1.122008e+00	5.999236e-11
1.122020e+00	2.335013e-11
1.122031e+00	5.267685e-11
1.122031e+00	5.985486e-11
1.122038e+00	5.513554e-11
1.122039e+00	3.652300e-11
1.122044e+00	2.325271e-11
1.122044e+00	2.746959e-11
1.122046e+00	4.400573e-11
1.122055e+00	2.089548e-11
1.122058e+00	5.819168e-11
1.122060e+00	3.939191e-11
1.122061e+00	2.377311e-11
1.122071e+00	4.990580e-11
1.122072e+00	3.130138e-11
1.122078e+00	3.113794e-11
1.122083e+00	2.663943e-11
1.122090e+00	2.573675e-11
1.122097e+00	3.943245e-11
1.122100e+00	4.918613e-11
1.122121e+00	3.366921e-11
1.122139e+00	1.532938e-11
1.122145e+00	4.796117e-11
1.122155e+00	4.504496e-11
1.122161e+00	5.956957e-11
1.122185e+00	4.088872e-11
1.122197e+00	4.994682e-11
1.122209e+00	5.736146e-11
1.122221e+00	2.021908e-11
1.122227e+00	5.232920e-11
1.122232e+00	4.986294e-11
1.122239e+00	3.762936e-11
1.122245e+00	2.358854e-11
1.122245e+00	2.916540e-11
1.122247e+00	4.178406e-11
1.122255e+00	2.071266e-11
1.122258e+00	5.906804e-11
1.122261e+00	3.788125e-11
1.122262e+00	2.226117e-11
1.122270e+00	5.738198e-11
1.122272e+00	4.798213e-11
1.122273e+00	2.851355e-11
1.122279e+00	3.114377e-11
1.122284e+00	2.676316e-11
1.122291e+00	2.513060e-11
1.122298e+00	3.597365e-11
1.122301e+00	4.713477e-11
1.122322e+00	3.568114e-11
1.122327e+00	5.482195e-11
1.122327e+00	4.068735e-11
1.122340e+00	1.566349e-11
1.122347e+00	4.988503e-11
1.122356e+00	4.437465e-11
1.122362e+00	5.721090e-11
1.122363e+00	3.338168e-11
1.122384e+00	4.272674e-11
1.122386e+00	4.061817e-11
1.122388e+00	4.431225e-11
1.122388e+00	3.776184e-11
1.122388e+00	4.298375e-11
1.122388e+00	3.818779e-11
1.122388e+00	5.696569e-11
1.122398e+00	5.143201e-11
1.122410e+00	5.369338e-11
1.122417e+00	3.169758e-11
1.122417e+00	3.794983e-11
1.122417e+00	5.710510e-11
1.122420e+00	3.539648e-11
1.122420e+00	3.749715e-11
1.122421e+00	3.931231e-11
1.122421e+00	3.774231e-11
1.122421e+00	3.806712e-11
1.122422e+00	1.803246e-11
1.122422e+00	2.579797e-11
1.122423e+00	5.091263e-11
1.122424e+00	5.166309e-11
1.122428e+00	4.776017e-11
1.122433e+00	5.901323e-11
1.122433e+00	4.570455e-11
1.122440e+00	5.928461e-11
1.122440e+00	3.786982e-11
1.122446e+00	2.412079e-11
1.122446e+00	3.184005e-11
1.122448e+00	3.953821e-11
1.122456e+00	2.044594e-11
1.122459e+00	5.895699e-11
1.122462e+00	3.671344e-11
1.122463e+00	2.125838e-11
1.122471e+00	5.268158e-11
1.122472e+00	3.264490e-11
1.122473e+00	2.104408e-11
1.122473e+00	4.616827e-11
1.122474e+00	2.580161e-11
1.122480e+00	3.105663e-11
1.122485e+00	2.692120e-11
1.122492e+00	2.464593e-11
1.122500e+00	3.266235e-11
1.122503e+00	4.439370e-11
1.122523e+00	3.732728e-11
1.122541e+00	1.582967e-11
1.122548e+00	5.111708e-11
1.122557e+00	4.436475e-11
1.122563e+00	5.507631e-11
1.122576e+00	5.254611e-11
1.122587e+00	3.908267e-11
1.122600e+00	5.343429e-11
1.122611e+00	4.950503e-11
1.122623e+00	1.648331e-11
1.122629e+00	4.518541e-11
1.122634e+00	4.002149e-11
1.122641e+00	3.778452e-11
1.122641e+00	5.760896e-11
1.122643e+00	5.862203e-11
1.122647e+00	2.500465e-11
1.122647e+00	3.599365e-11
1.122649e+00	3.689664e-11
1.122657e+00	2.012987e-11
1.122660e+00	5.798326e-11
1.122663e+00	3.600717e-11
1.122664e+00	2.062716e-11
1.122673e+00	4.716526e-11
1.122675e+00	4.450862e-11
1.122675e+00	2.319201e-11
1.122681e+00	3.113619e-11
1.122686e+00	2.702999e-11
1.122693e+00	2.436938e-11
1.122701e+00	2.946944e-11
1.122704e+00	4.062836e-11
1.122724e+00	3.884777e-11
1.122742e+00	1.566055e-11
1.122749e+00	5.213771e-11
1.122758e+00	4.606615e-11
1.122764e+00	5.320500e-11
1.122788e+00	3.620773e-11
1.122801e+00	5.578477e-11
1.122812e+00	4.516814e-11
1.122825e+00	1.533448e-11
1.122830e+00	4.432536e-11
1.122835e+00	3.252916e-11
1.122842e+00	3.687770e-11
1.122842e+00	5.563313e-11
1.122844e+00	5.799329e-11
1.122848e+00	2.613945e-11
1.122848e+00	4.241185e-11
1.122851e+00	3.439392e-11
1.122859e+00	1.979768e-11
1.122862e+00	5.633153e-11
1.122865e+00	3.541050e-11
1.122865e+00	2.021637e-11
1.122865e+00	5.816179e-11
1.122866e+00	5.108825e-11
1.122866e+00	4.741036e-11
1.122874e+00	4.153063e-11
1.122876e+00	4.289588e-11
1.122876e+00	2.129812e-11
1.122882e+00	3.110526e-11
1.122887e+00	2.726621e-11
1.122894e+00	2.428729e-11
1.122902e+00	3.443987e-11
1.122902e+00	2.669516e-11
1.122905e+00	3.556160e-11
1.122923e+00	3.075003e-11
1.122926e+00	4.023907e-11
1.122926e+00	4.314216e-11
1.122926e+00	4.085826e-11
1.122926e+00	2.933146e-11
1.122926e+00	3.868029e-11
1.122926e+00	5.751406e-11
1.122943e+00	1.515442e-11
1.122950e+00	5.246070e-11
1.122955e+00	3.057471e-11
1.122956e+00	2.785681e-11
1.122956e+00	5.500791e-11
1.122959e+00	3.052843e-11
1.122959e+00	3.784545e-11
1.122959e+00	4.794846e-11
1.122959e+00	3.020265e-11
1.122959e+00	3.142316e-11
1.122960e+00	2.826012e-11
1.122961e+00	2.614171e-11
1.122963e+00	4.907155e-11
1.122965e+00	5.158921e-11
1.122989e+00	3.274247e-11
1.123002e+00	5.800956e-11
1.123011e+00	3.123733e-11
1.123011e+00	2.292104e-11
1.123013e+00	4.092159e-11
1.123026e+00	1.441625e-11
1.123032e+00	4.486851e-11
1.123037e+00	2.445693e-11
1.123043e+00	3.542339e-11
1.123044e+00	5.359430e-11
1.123046e+00	5.896022e-11
1.123046e+00	5.803009e-11
1.123049e+00	2.746213e-11
1.123050e+00	5.122536e-11
1.123052e+00	3.213664e-11
1.123060e+00	1.947925e-11
1.123063e+00	5.397015e-11
1.123066e+00	3.488338e-11
1.123066e+00	1.995573e-11
1.123066e+00	5.420232e-11
1.123075e+00	3.678194e-11
1.123077e+00	4.163825e-11
1.123078e+00	2.014706e-11
1.123083e+00	3.126291e-11
1.123089e+00	2.788348e-11
1.123096e+00	2.435138e-11
1.123103e+00	2.428450e-11
1.123107e+00	2.945863e-11
1.123115e+00	4.335528e-11
1.123127e+00	4.150609e-11
1.123144e+00	1.442766e-11
1.123152e+00	5.239852e-11
1.123161e+00	5.133066e-11
1.123167e+00	5.009066e-11
1.123174e+00	5.993015e-11
1.123191e+00	2.944011e-11
1.123214e+00	3.717180e-11
1.123227e+00	1.367186e-11
1.123233e+00	4.650330e-11
1.123238e+00	1.966575e-11
1.123244e+00	3.371803e-11
1.123245e+00	5.110462e-11
1.123247e+00	5.721901e-11
1.123247e+00	5.845147e-11
1.123251e+00	2.902105e-11
1.123251e+00	5.891625e-11
1.123253e+00	3.026887e-11
1.123261e+00	1.919857e-11
1.123264e+00	5.126932e-11
1.123267e+00	3.451166e-11
1.123268e+00	1.971669e-11
1.123268e+00	5.168730e-11
1.123277e+00	3.346964e-11
1.123279e+00	4.072540e-11
1.123279e+00	1.932740e-11
1.123284e+00	3.147845e-11
1.123290e+00	2.849278e-11
1.123297e+00	2.454107e-11
1.123305e+00	2.218637e-11
1.123308e+00	2.438941e-11
1.123328e+00	4.239333e-11
1.123336e+00	5.774926e-11
1.123345e+00	1.361193e-11
1.123353e+00	5.213897e-11
1.123362e+00	5.708128e-11
1.123368e+00	4.861975e-11
1.123375e+00	5.313094e-11
1.123392e+00	2.635965e-11
1.123404e+00	4.358655e-11
1.123404e+00	4.903212e-11
1.123415e+00	3.482254e-11
1.123429e+00	1.318047e-11
1.123434e+00	4.908922e-11
1.123440e+00	1.707972e-11
1.123440e+00	2.697376e-11
1.123446e+00	3.216428e-11
1.123446e+00	4.854231e-11
1.123448e+00	5.570557e-11
1.123448e+00	5.890607e-11
1.123452e+00	3.083716e-11
1.123455e+00	2.835958e-11
1.123462e+00	2.681461e-11
1.123462e+00	1.897215e-11
1.123465e+00	4.830337e-11
1.123465e+00	3.659820e-11
1.123465e+00	3.598838e-11
1.123465e+00	2.348685e-11
1.123465e+00	3.832806e-11
1.123465e+00	4.909002e-11
1.123469e+00	3.423562e-11
1.123469e+00	1.952536e-11
1.123469e+00	5.071253e-11
1.123478e+00	3.052744e-11
1.123480e+00	4.031446e-11
1.123481e+00	1.898557e-11
1.123486e+00	3.166533e-11
1.123492e+00	2.993906e-11
1.123495e+00	2.829504e-11
1.123495e+00	2.067241e-11
1.123495e+00	5.289145e-11
1.123498e+00	2.654970e-11
1.123498e+00	3.436942e-11
1.123498e+00	2.491397e-11
1.123499e+00	2.598171e-11
1.123499e+00	2.824321e-11
1.123499e+00	2.118274e-11
1.123500e+00	2.883485e-11
1.123502e+00	4.577471e-11
1.123506e+00	2.053300e-11
1.123509e+00	2.096215e-11
1.123529e+00	4.281200e-11
1.123537e+00	5.370394e-11
1.123547e+00	1.281432e-11
1.123549e+00	2.450371e-11
1.123550e+00	2.003942e-11
1.123555e+00	5.176687e-11
1.123569e+00	4.730821e-11
1.123576e+00	4.642956e-11
1.123594e+00	2.389859e-11
1.123617e+00	3.338413e-11
1.123630e+00	1.281315e-11
1.123635e+00	5.293474e-11
1.123641e+00	1.575923e-11
1.123647e+00	3.088100e-11
1.123648e+00	4.520593e-11
1.123649e+00	5.415916e-11
1.123650e+00	5.880003e-11
1.123654e+00	3.267517e-11
1.123654e+00	2.978140e-11
1.123656e+00	2.697850e-11
1.123664e+00	1.880947e-11
1.123667e+00	4.552547e-11
1.123670e+00	3.427621e-11
1.123671e+00	1.946958e-11
1.123671e+00	5.112430e-11
1.123680e+00	2.898213e-11
1.123682e+00	4.019433e-11
1.123682e+00	1.904971e-11
1.123687e+00	3.147586e-11
1.123693e+00	3.183841e-11
1.123700e+00	2.529584e-11
1.123708e+00	1.925445e-11
1.123711e+00	1.893536e-11
1.123731e+00	4.285625e-11
1.123739e+00	5.055010e-11
1.123748e+00	1.206761e-11
1.123756e+00	5.164499e-11
1.123771e+00	4.318253e-11
1.123778e+00	4.124935e-11
1.123795e+00	2.208201e-11
1.123818e+00	3.222277e-11
1.123832e+00	1.262784e-11
1.123837e+00	5.782028e-11
1.123843e+00	1.527464e-11
1.123848e+00	2.989674e-11
1.123850e+00	4.251881e-11
1.123851e+00	5.241548e-11
1.123851e+00	5.797922e-11
1.123855e+00	3.477830e-11
1.123858e+00	2.577019e-11
1.123865e+00	1.871539e-11
1.123868e+00	4.367300e-11
1.123872e+00	3.455071e-11
1.123872e+00	1.949605e-11
1.123872e+00	5.281562e-11
1.123881e+00	2.798844e-11
1.123883e+00	4.047376e-11
1.123884e+00	1.964652e-11
1.123888e+00	3.132772e-11
1.123895e+00	3.464041e-11
1.123902e+00	2.571946e-11
1.123910e+00	1.841288e-11
1.123913e+00	1.794799e-11
1.123932e+00	4.265393e-11
1.123940e+00	4.832322e-11
1.123943e+00	3.427644e-11
1.123943e+00	4.562268e-11
1.123950e+00	1.151576e-11
1.123958e+00	5.193995e-11
1.123973e+00	4.249709e-11
1.123979e+00	1.958743e-11
1.123980e+00	3.737258e-11
1.123997e+00	2.083949e-11
1.124001e+00	2.846951e-11
1.124005e+00	2.728827e-11
1.124005e+00	3.106930e-11
1.124005e+00	2.181362e-11
1.124005e+00	3.872261e-11
1.124005e+00	3.440417e-11
1.124020e+00	3.128185e-11
1.124033e+00	1.262309e-11
1.124034e+00	2.561541e-11
1.124035e+00	1.823755e-11
1.124035e+00	4.859835e-11
1.124038e+00	2.546255e-11
1.124038e+00	3.099359e-11
1.124038e+00	2.615963e-11
1.124038e+00	2.881982e-11
1.124039e+00	1.842881e-11
1.124040e+00	3.463396e-11
1.124042e+00	4.157929e-11
1.124044e+00	1.529977e-11
1.124050e+00	2.941761e-11
1.124051e+00	4.034357e-11
1.124052e+00	5.080962e-11
1.124053e+00	5.707606e-11
1.124057e+00	3.711351e-11
1.124059e+00	2.504141e-11
1.124063e+00	5.995683e-11
1.124067e+00	1.869366e-11
1.124070e+00	4.264850e-11
1.124073e+00	3.520619e-11
1.124074e+00	1.965582e-11
1.124074e+00	5.602050e-11
1.124083e+00	2.736170e-11
1.124085e+00	4.064476e-11
1.124085e+00	2.087353e-11
1.124088e+00	1.572569e-11
1.124089e+00	1.534880e-11
1.124090e+00	3.097031e-11
1.124097e+00	3.843360e-11
1.124103e+00	2.628882e-11
1.124111e+00	1.795772e-11
1.124114e+00	1.775975e-11
1.124134e+00	4.243847e-11
1.124142e+00	4.669680e-11
1.124151e+00	1.113825e-11
1.124160e+00	5.265268e-11
1.124174e+00	4.248893e-11
1.124181e+00	3.492472e-11
1.124194e+00	2.307704e-11
1.124199e+00	2.028145e-11
1.124221e+00	3.017304e-11
1.124235e+00	1.273763e-11
1.124246e+00	1.601481e-11
1.124251e+00	2.911918e-11
1.124253e+00	3.937312e-11
1.124254e+00	4.938984e-11
1.124255e+00	5.596623e-11
1.124259e+00	3.934361e-11
1.124261e+00	2.477054e-11
1.124265e+00	5.678406e-11
1.124268e+00	1.875017e-11
1.124271e+00	4.253698e-11
1.124275e+00	3.649534e-11
1.124275e+00	2.021574e-11
1.124285e+00	2.713818e-11
1.124287e+00	4.092593e-11
1.124287e+00	2.305288e-11
1.124292e+00	3.100060e-11
1.124298e+00	4.371992e-11
1.124305e+00	2.710246e-11
1.124313e+00	1.769223e-11
1.124316e+00	1.836038e-11
1.124335e+00	4.240490e-11
1.124344e+00	4.577052e-11
1.124353e+00	1.090901e-11
1.124361e+00	5.364337e-11
1.124376e+00	4.323287e-11
1.124383e+00	3.329918e-11
1.124400e+00	2.035361e-11
1.124423e+00	2.889386e-11
1.124437e+00	1.291021e-11
1.124448e+00	1.755723e-11
1.124451e+00	5.699618e-11
1.124453e+00	2.904948e-11
1.124455e+00	3.941545e-11
1.124456e+00	4.850048e-11
1.124457e+00	5.502850e-11
1.124460e+00	4.125807e-11
1.124463e+00	2.518121e-11
1.124467e+00	5.529343e-11
1.124470e+00	1.889535e-11
1.124473e+00	4.328093e-11
1.124477e+00	3.855653e-11
1.124477e+00	2.103685e-11
1.124483e+00	2.909298e-11
1.124483e+00	4.108998e-11
1.124486e+00	2.731920e-11
1.124488e+00	4.114692e-11
1.124489e+00	2.620908e-11
1.124493e+00	3.135921e-11
1.124500e+00	5.005583e-11
1.124507e+00	2.798223e-11
1.124515e+00	1.776902e-11
1.124518e+00	1.971592e-11
1.124519e+00	1.621204e-11
1.124537e+00	4.269797e-11
1.124541e+00	3.568034e-11
1.124545e+00	2.216837e-11
1.124545e+00	3.176613e-11
1.124545e+00	2.483804e-11
1.124545e+00	4.311900e-11
1.124545e+00	2.497351e-11
1.124545e+00	4.533868e-11
1.124554e+00	1.081848e-11
1.124563e+00	5.500930e-11
1.124575e+00	2.422275e-11
1.124575e+00	1.973673e-11
1.124575e+00	4.408562e-11
1.124578e+00	2.881593e-11
1.124578e+00	4.288004e-11
1.124578e+00	2.797696e-11
1.124579e+00	3.146598e-11
1.124579e+00	3.302801e-11
1.124579e+00	1.857001e-11
1.124580e+00	4.134523e-11
1.124582e+00	5.729444e-11
1.124582e+00	3.995796e-11
1.124585e+00	3.296099e-11
1.124602e+00	2.111923e-11
1.124625e+00	2.742756e-11
1.124628e+00	1.152287e-11
1.124629e+00	1.257547e-11
1.124639e+00	1.323961e-11
1.124647e+00	5.926578e-11
1.124650e+00	2.026523e-11
1.124652e+00	5.462509e-11
1.124655e+00	2.917217e-11
1.124657e+00	4.016717e-11
1.124658e+00	4.813984e-11
1.124658e+00	5.431527e-11
1.124662e+00	4.234410e-11
1.124665e+00	2.641137e-11
1.124669e+00	5.657744e-11
1.124672e+00	1.914515e-11
1.124675e+00	4.516258e-11
1.124679e+00	4.167333e-11
1.124679e+00	2.251199e-11
1.124688e+00	2.798129e-11
1.124690e+00	4.114422e-11
1.124691e+00	3.040554e-11
1.124695e+00	3.221184e-11
1.124702e+00	5.583663e-11
1.124709e+00	2.890124e-11
1.124717e+00	1.806107e-11
1.124720e+00	2.196365e-11
1.124734e+00	2.675986e-11
1.124739e+00	4.348121e-11
1.124747e+00	4.568941e-11
1.124756e+00	1.091866e-11
1.124765e+00	5.656955e-11
1.124780e+00	4.509965e-11
1.124787e+00	3.359772e-11
1.124804e+00	2.263542e-11
1.124826e+00	2.643746e-11
1.124841e+00	1.368991e-11
1.124849e+00	5.509449e-11
1.124852e+00	2.482948e-11
1.124854e+00	5.422326e-11
1.124856e+00	2.935962e-11
1.124859e+00	4.175632e-11
1.124859e+00	4.815167e-11
1.124860e+00	5.435095e-11
1.124864e+00	4.299727e-11
1.124867e+00	2.832583e-11
1.124871e+00	5.959509e-11
1.124874e+00	1.952057e-11
1.124877e+00	4.809730e-11
1.124881e+00	4.599474e-11
1.124881e+00	2.425425e-11
1.124890e+00	2.890266e-11
1.124892e+00	5.809978e-11
1.124892e+00	4.109882e-11
1.124893e+00	3.538052e-11
1.124897e+00	3.373544e-11
1.124911e+00	2.980863e-11
1.124919e+00	1.857660e-11
1.124922e+00	2.507120e-11
1.124941e+00	4.473277e-11
1.124949e+00	4.658023e-11
1.124958e+00	1.115245e-11
1.124967e+00	5.789313e-11
1.124982e+00	4.798639e-11
1.124989e+00	3.542557e-11
1.125006e+00	2.511976e-11
1.125023e+00	2.794272e-11
1.125023e+00	4.030786e-11
1.125028e+00	2.541766e-11
1.125043e+00	1.429289e-11
1.125051e+00	5.442985e-11
1.125054e+00	3.167601e-11
1.125056e+00	5.516697e-11
1.125058e+00	2.974464e-11
1.125059e+00	1.565633e-11
1.125061e+00	4.341864e-11
1.125061e+00	4.850879e-11
1.125062e+00	5.474182e-11
1.125066e+00	4.303016e-11
1.125069e+00	3.120297e-11
1.125075e+00	2.004510e-11
1.125078e+00	5.134068e-11
1.125082e+00	4.443002e-11
1.125083e+00	5.149015e-11
1.125083e+00	2.596514e-11
1.125085e+00	1.993010e-11
1.125085e+00	3.885029e-11
1.125085e+00	3.285696e-11
1.125085e+00	4.909375e-11
1.125085e+00	2.398072e-11
1.125092e+00	3.000899e-11
1.125094e+00	5.643797e-11
1.125094e+00	4.092536e-11
1.125095e+00	3.958634e-11
1.125099e+00	3.597313e-11
1.125113e+00	3.056155e-11
1.125115e+00	2.406200e-11
1.125116e+00	2.279970e-11
1.125116e+00	4.923455e-11
1.125116e+00	4.255621e-11
1.125119e+00	3.845110e-11
1.125119e+00	2.664319e-11
1.125119e+00	4.192129e-11
1.125119e+00	3.984882e-11
1.125120e+00	2.045557e-11
1.125121e+00	4.685788e-11
1.125121e+00	1.936109e-11
1.125123e+00	5.286593e-11
1.125123e+00	4.481136e-11
1.125124e+00	2.901404e-11
1.125143e+00	4.615440e-11
1.125151e+00	4.788448e-11
1.125160e+00	1.153122e-11
1.125169e+00	1.012649e-11
1.125169e+00	1.187757e-11
1.125169e+00	5.871945e-11
1.125184e+00	5.068316e-11
1.125191e+00	3.827282e-11
1.125208e+00	2.877731e-11
1.125230e+00	2.501094e-11
1.125245e+00	1.501056e-11
1.125253e+00	5.454216e-11
1.125256e+00	3.803463e-11
1.125258e+00	5.755255e-11
1.125260e+00	3.011097e-11
1.125263e+00	4.485028e-11
1.125263e+00	4.941288e-11
1.125264e+00	5.534327e-11
1.125268e+00	4.303358e-11
1.125271e+00	3.484938e-11
1.125275e+00	2.695904e-11
1.125277e+00	2.073918e-11
1.125280e+00	5.563226e-11
1.125285e+00	5.760169e-11
1.125285e+00	2.726158e-11
1.125295e+00	3.126410e-11
1.125296e+00	5.499339e-11
1.125296e+00	4.040778e-11
1.125297e+00	4.258994e-11
1.125299e+00	5.402289e-11
1.125301e+00	3.959252e-11
1.125315e+00	3.106745e-11
1.125323e+00	2.038842e-11
1.125326e+00	3.274520e-11
1.125345e+00	4.796369e-11
1.125353e+00	4.943960e-11
1.125362e+00	1.208477e-11
1.125371e+00	5.868569e-11
1.125386e+00	5.241724e-11
1.125393e+00	4.227508e-11
1.125410e+00	3.353705e-11
1.125432e+00	2.459647e-11
1.125447e+00	1.603640e-11
1.125455e+00	5.719578e-11
1.125458e+00	4.322738e-11
1.125462e+00	3.050652e-11
1.125465e+00	4.553470e-11
1.125465e+00	5.038079e-11
1.125467e+00	5.588968e-11
1.125470e+00	4.293144e-11
1.125473e+00	3.876605e-11
1.125479e+00	2.161025e-11
1.125482e+00	5.958241e-11
1.125487e+00	2.766431e-11
1.125497e+00	3.249944e-11
1.125498e+00	5.464277e-11
1.125499e+00	3.922956e-11
1.125499e+00	4.423532e-11
1.125501e+00	5.014138e-11
1.125503e+00	4.446317e-11
1.125517e+00	3.127766e-11
1.125525e+00	2.164198e-11
1.125529e+00	3.563447e-11
1.125547e+00	4.971347e-11
1.125555e+00	5.117575e-11
1.125564e+00	1.290940e-11
1.125564e+00	2.995546e-11
1.125564e+00	4.527617e-11
1.125574e+00	5.789546e-11
1.125588e+00	5.310369e-11
1.125595e+00	4.686360e-11
1.125600e+00	1.722623e-11
1.125613e+00	3.890667e-11
1.125623e+00	4.897464e-11
1.125626e+00	1.906664e-11
1.125626e+00	4.553044e-11
1.125626e+00	4.318500e-11
1.125626e+00	5.573284e-11
1.125626e+00	2.862354e-11
1.125634e+00	2.460540e-11
1.125650e+00	1.748315e-11
1.125657e+00	2.519285e-11
1.125657e+00	2.692606e-11
1.125657e+00	4.201530e-11
1.125657e+00	4.374212e-11
1.125660e+00	5.003756e-11
1.125660e+00	4.729431e-11
1.125660e+00	2.854170e-11
1.125661e+00	4.962274e-11
1.125661e+00	4.174062e-11
1.125661e+00	2.341596e-11
1.125662e+00	5.165878e-11
1.125664e+00	4.617721e-11
1.125664e+00	3.055012e-11
1.125664e+00	5.382898e-11
1.125667e+00	4.544618e-11
1.125667e+00	5.170697e-11
1.125669e+00	5.591007e-11
1.125673e+00	4.338662e-11
1.125675e+00	4.188780e-11
1.125682e+00	2.263736e-11
1.125690e+00	2.704960e-11
1.125699e+00	3.362759e-11
1.125700e+00	5.515883e-11
1.125701e+00	3.745370e-11
1.125702e+00	4.414408e-11
1.125703e+00	4.799435e-11
1.125705e+00	4.959760e-11
1.125709e+00	1.046034e-11
1.125710e+00	1.247185e-11
1.125719e+00	3.116587e-11
1.125728e+00	2.309079e-11
1.125731e+00	3.745668e-11
1.125749e+00	5.118558e-11
1.125758e+00	5.315294e-11
1.125766e+00	1.391958e-11
1.125776e+00	5.726654e-11
1.125791e+00	5.283718e-11
1.125797e+00	5.107963e-11
1.125815e+00	4.338485e-11
1.125817e+00	2.819445e-11
1.125836e+00	2.471462e-11
1.125852e+00	1.942394e-11
1.125863e+00	4.985993e-11
1.125866e+00	3.019512e-11
1.125869e+00	4.412876e-11
1.125870e+00	5.281458e-11
1.125871e+00	5.454295e-11
1.125875e+00	4.458948e-11
1.125878e+00	4.390967e-11
1.125884e+00	2.375320e-11
1.125892e+00	2.574527e-11
1.125901e+00	3.398092e-11
1.125902e+00	5.494474e-11
1.125903e+00	3.525507e-11
1.125904e+00	4.249252e-11
1.125905e+00	4.683057e-11
1.125907e+00	5.385266e-11
1.125922e+00	3.092894e-11
1.125930e+00	2.482759e-11
1.125933e+00	3.792965e-11
1.125951e+00	5.221020e-11
1.125960e+00	5.513336e-11
1.125968e+00	1.515669e-11
1.125978e+00	5.677956e-11
1.125993e+00	5.194916e-11
1.125999e+00	5.445172e-11
1.126017e+00	4.667233e-11
1.126039e+00	2.430034e-11
1.126054e+00	2.205897e-11
1.126065e+00	5.065506e-11
